people_ID,Infect_Prob
18173,48.56997
18875,48.36503
5225,49.33871
5858,48.7397
5091,48.5673
5254,49.331783
18801,48.53071
6009,48.7367
18149,48.517525
6105,48.726116
5974,48.308105
17967,54.54151
5781,48.50217
5834,48.77892
17683,49.100105
5338,49.05824
18400,63.26664
18633,48.72433
6162,48.75523
18598,48.789047
5212,48.88419
18731,51.785915
18177,48.73082
5232,60.788708
5753,48.419373
5118,48.72725
18055,58.50418
18151,59.918797
5572,48.55512
18502,48.708385
18178,48.589523
6276,49.577564
5226,65.93891
18411,50.79508
6134,48.429565
5177,48.38904
18031,48.659573
17853,48.41018
6171,48.543457
5725,67.53624
6282,48.875328
18762,49.021564
17909,48.59189
18357,49.69809
5981,48.735706
5862,48.580585
18461,48.67758
5275,48.618008
6084,49.232113
18403,48.649414
17856,49.28611
17723,48.699284
6103,48.379726
17897,48.710175
6042,48.506973
6219,68.498764
5697,66.34074
18636,65.07943
5343,48.652245
5994,48.4407
5956,61.95953
5666,49.34159
18791,48.656612
5686,48.424984
6027,48.311066
5751,48.23675
18812,62.213562
18688,48.769024
18441,56.167484
5508,48.428555
5889,48.569275
5843,48.75567
5459,48.58681
18141,49.30765
18757,65.57833
6313,48.738132
6032,61.307186
18475,48.6647
17702,48.73066
5815,48.663536
18816,49.321808
18589,48.49268
17738,48.84297
18553,48.743443
5538,48.95315
18472,48.788086
5453,48.5529
18026,48.56776
18409,48.453754
5444,48.499317
17965,48.919765
18541,48.640144
5371,48.708908
6051,48.53539
18882,48.79454
5108,48.560802
6005,66.59365
5380,48.58884
6151,48.74741
18195,48.767506
17695,49.47538
5101,48.57378
5255,48.700916
5579,48.715252
18509,48.40268
5257,48.71136
6310,62.217224
5431,48.605286
17703,48.707478
18316,48.639133
5174,48.307262
18337,49.773727
18515,48.781143
17993,66.26972
6232,49.61047
5339,48.35784
5972,48.536713
6097,48.702805
5130,48.595768
5934,48.801064
17646,64.20135
5803,48.383057
18134,68.04969
18301,49.721104
18071,48.494576
5973,48.41937
17972,60.730206
6212,64.088356
17886,48.69117
18584,48.724834
18027,69.91986
5093,48.445946
5817,49.478493
5519,49.04187
18127,49.206852
6144,48.595394
5430,48.384083
6179,48.435703
5921,48.222378
5788,48.499332
17960,50.01611
5682,48.528404
5713,48.93855
18735,48.684372
18693,48.625816
6256,48.330322
18064,48.78462
18302,48.89085
5620,48.31939
18010,48.764427
18647,48.609917
5749,48.607643
18286,48.72271
5381,48.64111
6012,49.122013
18043,48.76177
18845,56.076527
17736,48.74571
17919,49.10325
5297,48.333664
17651,48.485397
5109,48.570457
5756,48.710403
17628,48.462486
6237,48.678795
18407,48.59851
5157,48.452682
17902,48.67891
18650,48.492615
5589,48.417343
6010,48.721077
18792,48.445656
17932,48.526234
18568,48.501377
17684,48.539852
5573,48.586685
17685,48.65863
5948,64.490845
5469,48.75187
18736,63.482975
17664,48.72105
6319,64.06252
5421,48.56904
18648,48.890575
18369,63.84638
6065,48.430355
18486,48.548145
5259,48.361828
18524,74.04401
17774,48.495224
5955,48.675625
17701,48.63539
6312,48.3913
18094,48.659534
17647,48.47901
5515,59.06424
18087,48.473244
18278,48.658634
18868,48.727413
18764,48.604767
5478,48.329
6091,48.63154
18358,48.419434
18570,64.67749
17994,48.66423
17931,48.219765
18476,48.558903
6314,48.34645
5727,61.658333
5879,60.2094
6240,48.12575
17663,49.25614
18457,68.90899
18562,48.633938
17908,64.014565
18183,48.81522
5203,48.250557
18658,48.79193
18745,48.512894
17889,48.30076
5185,66.017876
6161,48.540684
5833,48.718365
5348,48.39488
6261,48.57399
5841,48.227875
5503,48.684265
5187,48.681202
18789,48.620754
5674,48.893585
18768,48.794125
18430,48.583828
5931,48.64385
18787,66.94665
5284,48.357147
18544,48.921616
18726,48.77175
17907,48.263706
17850,48.321804
18073,48.4794
5631,48.144497
6190,48.632183
5482,48.52711
18865,48.67661
18700,48.68798
6234,59.511566
5689,48.63389
18585,48.6359
17674,48.651062
17875,70.63701
5997,48.444794
5405,48.246105
18201,63.434868
18575,48.723507
5196,48.420273
17709,57.281166
5687,48.497177
6284,65.40016
6140,48.331326
18352,48.44097
17718,48.723595
6247,48.46231
18578,48.69984
18135,48.539093
6052,66.19068
5132,48.7729
5846,48.67695
5138,65.90349
5149,48.296406
6321,48.416965
18115,48.89083
5688,48.288692
5748,48.587032
17793,48.431717
5855,48.9841
6305,69.977806
18085,48.4206
5404,63.843735
5870,48.449604
18866,48.141678
5957,48.372505
18138,48.276215
6246,48.448105
18643,48.258636
6210,68.78851
17843,48.7605
18260,48.431156
5667,68.24252
18661,48.507957
18319,48.57608
5762,48.133938
17727,48.680836
18853,48.587772
6251,64.80824
18710,48.530518
18809,63.755512
6067,47.933567
6138,48.362614
5374,48.17951
18408,62.259613
5331,48.65094
5194,48.59371
18692,65.3612
18668,48.287373
5296,47.960968
5546,48.622902
5442,48.160343
5699,48.63301
18255,62.17415
5744,48.387283
18169,66.60763
18343,48.498985
17626,48.54319
17878,67.162766
5474,48.175793
18653,63.96883
5137,48.033707
5602,48.690746
5907,48.458527
5779,48.453922
18180,48.63526
18188,48.31215
18207,66.51705
5379,73.46885
18106,48.740498
5783,48.46737
17890,48.393677
5866,48.76507
18012,49.327896
17711,49.0343
6133,49.180145
6071,48.85459
5857,48.51892
18462,48.80835
5116,71.54564
6136,49.21592
17704,60.34082
5662,48.65801
17690,48.747383
6131,66.117195
18288,48.430508
18203,52.160316
18110,65.55601
17743,49.061203
5207,51.359844
5298,69.67593
5328,50.91574
18238,54.22288
5426,66.961685
6298,48.650234
6106,48.616825
5282,48.49406
6178,65.61391
18227,48.957752
17631,48.940002
5598,48.69906
17820,48.604633
18312,48.658733
18716,48.668438
18529,48.598686
17925,48.551437
18314,48.63611
5859,49.764557
6283,51.63057
5562,49.589615
5722,49.28015
18059,49.19097
5770,48.786858
18181,70.5444
17649,48.765606
5828,48.833572
5778,48.749023
17772,49.358837
18732,48.630417
6073,48.62952
18687,51.435875
5395,48.639782
6058,51.23364
18579,49.26168
18846,49.64588
5265,48.60695
17862,52.973545
5237,65.560974
17976,48.77085
18267,72.81154
6048,49.32414
18237,51.46034
18077,51.780163
18299,51.51528
5166,48.800144
5824,48.724174
5216,49.45391
18788,49.623455
6231,48.744133
5178,48.716675
18208,49.012817
18376,52.630974
5350,60.51053
5903,52.71118
18061,51.31214
18821,49.05379
18374,49.10803
5392,50.82407
17958,50.954308
6315,51.439358
5349,52.111595
5227,49.787262
5280,63.910503
6303,63.107384
6023,49.263268
5581,48.691334
18202,68.37805
5970,49.821476
18504,51.82793
18047,50.51544
5532,54.3787
18588,53.249393
6098,52.796375
6189,49.762707
17632,48.370564
5359,52.170647
18500,48.93614
6293,49.487938
5205,61.468773
17915,52.042896
17987,48.725502
5517,49.272728
5501,63.13557
5764,48.805996
18211,67.252335
18487,62.106163
17863,48.795494
5191,48.752518
6111,48.696857
5769,50.172543
18605,68.127174
18038,49.36344
5930,49.474792
18072,49.192516
6102,66.18972
18020,48.807045
17665,48.79772
17668,51.999355
18705,52.0941
17968,68.185135
18212,50.37172
5968,48.791862
17938,48.610153
6277,49.06459
18536,52.754288
18613,68.86057
5766,49.26667
18474,52.475784
18297,66.93247
18753,48.664604
18701,66.36291
5835,48.787853
18142,49.46408
18838,52.32663
17719,66.795074
5890,49.40849
5560,67.64986
17658,48.797844
18582,52.701283
18300,53.254776
18679,61.877228
18365,49.45376
18901,65.7727
18414,48.7346
18889,49.103565
18257,48.951935
18884,49.470253
18873,48.746227
5369,48.79087
18698,50.08672
5746,66.93796
17844,61.071808
18893,49.336945
17867,52.449913
17899,52.94642
18546,52.16854
18325,51.26879
6220,52.695644
18625,50.73123
18053,49.045757
5607,66.79359
5989,49.627335
17712,53.946537
18799,50.982475
5483,52.647926
6157,48.7729
5715,50.399292
17814,65.036354
17754,52.92866
5375,48.484318
17627,66.08136
17654,66.91839
5923,52.93051
18348,48.743004
18657,51.073074
5262,48.915276
18491,50.095802
5851,65.29435
17956,50.19355
6270,48.74129
5932,48.6482
18323,48.66781
5290,66.10408
5434,52.699375
17782,51.21176
5836,51.326775
5729,49.868942
17780,50.437057
17757,48.62987
5197,48.73101
18498,48.59873
18832,66.43816
18023,48.718216
5435,48.67207
18852,48.776558
18254,49.232403
18024,48.521732
6194,48.789864
18007,67.817245
5473,58.14279
5550,48.622616
18451,70.89479
6081,51.570084
5506,48.771408
18098,49.246574
17952,48.69452
5844,48.77105
5692,48.86455
5499,49.242775
5145,51.396137
18499,52.585907
5084,49.330853
6169,64.87691
18758,51.17554
18419,49.43636
5838,49.67906
5847,49.507774
18869,49.723827
5346,51.35211
18885,48.620266
5183,49.388603
5818,48.797947
5648,48.81454
18390,66.21174
18537,48.528835
17954,51.209938
17786,50.53916
17636,48.797913
17660,49.02875
18221,49.50839
5869,48.611813
5656,48.608322
5684,49.05415
5141,48.675945
6168,49.61637
18908,48.939095
5531,51.735382
5680,65.45074
5960,49.599995
18065,48.66346
18429,52.795185
18793,51.21053
5457,49.453075
18356,49.224136
17766,61.5677
6066,51.522453
18841,60.37786
5549,65.01994
5398,48.68903
17904,48.697773
18322,69.2696
5119,48.688377
5705,55.0803
5977,48.937187
18125,49.348053
18080,48.678802
5946,50.48615
18677,48.523952
6046,61.3007
18317,48.661842
5892,48.73925
5300,52.95475
5291,48.650257
5819,48.630894
18444,48.663628
5294,61.105503
6055,50.528347
6064,48.689125
18667,52.730877
5541,48.739223
5991,49.2439
6244,64.08602
5837,73.92249
5827,48.788895
18697,48.762924
18146,65.140656
5920,48.619358
18111,49.96825
17933,65.318214
18607,48.794933
18248,48.79682
5831,48.7911
5184,48.473328
17934,48.86095
17746,48.743618
6202,52.28935
5199,48.5883
5884,48.662193
17728,48.574295
5657,49.25065
5144,48.729668
6217,68.715836
17677,51.67798
6026,48.89357
6233,49.76578
5446,66.43759
5962,48.74926
18423,50.607086
17715,66.440834
17841,49.182804
5800,51.65649
6187,48.5527
5361,66.26219
5384,63.085724
18797,49.117477
18287,51.99395
5558,49.167515
18790,49.34834
5771,51.88741
5209,73.597786
6243,48.59733
18747,49.551563
18587,65.76131
5086,49.538982
5443,48.68927
5148,48.51393
18649,48.729378
6278,48.68955
18204,48.643982
5422,61.236954
5467,48.404175
17923,64.65961
18320,62.469406
5094,48.71496
6088,48.775642
5429,48.621616
5529,49.84955
18218,48.910255
5679,49.15406
17913,49.210175
18576,52.014862
18724,48.702656
6238,48.82754
18637,49.377953
18748,49.337963
5252,66.143364
18075,48.608932
18222,49.481167
5273,49.247498
5886,48.775726
6033,48.625965
18291,49.585045
5616,61.695637
18166,48.96464
17692,52.66998
5219,51.3188
5988,48.534737
5504,48.552433
18129,48.764904
18440,67.05043
18488,50.02172
18131,50.107162
18849,49.709095
18162,49.42858
18829,65.90165
5156,48.717213
18013,48.730965
18804,49.150337
17708,48.76571
17795,48.745686
5811,48.668118
17936,48.541676
5221,51.821095
5845,48.763954
18490,49.006252
5126,48.800816
18367,49.48531
5767,61.87653
5438,49.02631
18746,48.557117
18883,52.227264
17822,48.679806
5535,48.407642
5447,48.858257
5804,49.014793
18729,48.68747
18032,68.937454
5570,48.524
18837,48.781975
18690,48.752396
5245,48.52346
6123,48.788063
17916,48.682846
18859,48.733395
18232,49.14243
5954,48.281742
5308,48.716442
18458,48.894444
5813,48.577263
5914,51.970352
18561,48.519547
18114,67.027626
5590,48.51837
17848,48.738358
5309,48.75068
5110,72.4388
6192,48.770546
5079,48.584923
5640,48.4256
18067,49.155834
5695,48.59526
18620,48.806206
18215,56.558304
5626,48.76147
17720,50.492733
18548,48.7576
6280,64.426895
18449,48.820694
18450,48.976707
18005,48.688766
18831,48.92436
18683,49.399982
17764,48.783096
5439,48.6957
6322,48.44829
18280,48.64391
6172,48.679436
18466,66.803566
18359,49.171787
18002,48.417385
18334,63.50831
6110,48.378178
5486,48.672043
5251,65.75103
5919,49.614407
6215,48.58736
5812,70.331
18156,48.739952
17650,48.778534
18415,48.66854
18160,49.488976
5928,49.62318
6056,65.68855
18025,51.682655
6054,52.849483
17681,48.65135
17776,48.953163
18133,48.37464
18708,48.42369
5394,48.61259
6119,48.427658
5270,48.434944
17959,49.36079
5406,49.261974
5950,49.33188
18168,59.490158
18029,48.744007
6239,48.486908
18467,68.9481
17964,49.97262
18656,48.772022
18552,48.644756
18079,50.819366
18678,61.280025
6039,48.776974
18185,48.784103
6203,48.80137
5360,48.69295
18909,50.918453
18196,66.15974
18632,51.39761
18512,48.711735
18034,72.6261
5268,48.53432
6223,48.677242
18631,48.80536
5373,49.238335
18696,48.881374
5789,48.616566
18900,48.79542
5681,48.772377
18283,48.691013
18847,69.48868
5159,48.51252
5551,65.314995
18074,48.53252
17784,48.801483
5335,48.62005
18903,48.557903
18062,48.699814
18630,48.73652
5599,48.731014
17999,50.11777
5701,48.879276
18827,48.964657
17970,63.544212
5419,48.63766
18581,48.47783
17861,74.055016
5393,49.098984
17806,66.27109
6129,48.40185
5161,71.14
17804,48.669506
5780,48.87094
5479,48.70198
18086,49.743088
6248,48.70196
17798,49.412544
18157,48.76705
18272,48.65377
18022,49.421196
18770,48.772636
5230,48.580624
5565,69.78535
18539,66.54175
18167,48.580273
5615,48.565422
18307,49.144012
5397,49.595417
18102,48.705105
18324,49.147793
18099,71.22092
18015,48.459393
5481,48.55011
18418,49.150475
17831,48.760468
6115,49.561638
17982,48.25943
18014,48.74727
18779,49.63151
18820,48.599823
18558,49.43411
18017,49.126656
17837,48.801003
5976,48.475216
18306,48.716587
6272,48.908276
18331,64.01707
5561,48.466114
17669,48.312378
18855,51.52254
5528,49.145367
18321,48.85864
18172,48.613743
18614,48.633144
17748,48.483532
17800,68.72252
5945,49.499245
18514,50.185555
5644,48.338074
5982,48.73944
5288,66.6843
6265,48.77766
5840,48.752117
17851,66.953705
18246,48.67505
6250,48.506714
5214,48.61959
18777,49.050404
6001,48.50021
5782,48.71178
5484,49.12153
5760,48.562855
6218,48.450092
5953,49.393127
18577,48.77264
6264,48.897953
17770,48.40393
18634,48.46814
5938,48.654728
6214,48.20759
5324,48.607002
18108,48.533943
18469,48.432358
18672,48.744835
18480,70.87998
18531,48.74426
6180,65.63695
5454,49.074318
5364,68.82236
18088,57.35588
17922,48.472103
6286,49.230087
18456,49.33448
17975,48.532852
18397,48.75628
5242,48.590202
5244,48.783295
18445,67.51615
18281,48.615257
5636,48.651077
17957,48.79657
18761,49.394794
17990,49.00733
5123,54.018234
5801,48.56455
6235,48.559063
6108,58.791172
5659,48.32761
18503,70.06019
5190,48.503605
18711,48.675743
18670,48.729794
18814,48.59376
18057,64.19976
18751,49.440254
18786,48.77217
6150,48.723682
18574,48.69827
18506,48.69771
18828,48.53493
6069,48.786335
5180,48.68139
6166,48.479633
17791,48.654903
5113,64.06326
17939,48.378597
6259,48.288216
17928,48.645008
17624,66.51313
17623,62.152874
18477,48.557766
17734,48.398792
18275,48.400394
17998,48.44318
17992,49.161705
5655,48.392452
5969,48.948822
5863,48.525223
18803,48.61689
5418,48.786266
5850,48.614876
5240,49.12864
5672,48.225517
6094,48.207222
5293,48.561665
5081,48.214046
5537,48.77931
5663,48.439972
17790,48.48561
6205,61.564754
6198,48.356255
5566,48.513622
5742,63.83704
6096,70.46004
6004,66.28162
5092,65.59117
18593,48.669605
6177,48.537495
5413,48.658035
5917,48.48819
5211,63.07584
5848,49.110485
17839,48.60185
5553,48.456303
18590,48.578407
5451,67.78094
6273,48.49094
17641,48.551582
5523,48.334106
17749,65.6548
6093,48.357224
5440,48.220272
18671,48.986523
5743,65.791595
17740,66.97795
5153,48.693535
17881,48.607033
18256,64.4787
18638,48.740658
5396,48.785446
17997,70.193085
17687,48.470104
18627,48.54868
5277,64.240395
18826,68.14754
5719,49.101112
5600,48.27063
18112,67.575195
5522,48.400124
18089,65.64473
5090,69.35358
5124,48.328815
18120,62.31927
5557,48.28966
5796,48.36167
17937,48.592606
18265,48.525764
18878,48.55527
5773,48.87712
18091,48.444675
5964,66.81754
18019,70.71679
5133,48.454773
6170,48.643856
17803,48.865738
5966,48.448177
18124,48.616753
18717,48.47813
5243,48.47722
17882,48.62993
18533,48.64414
18876,48.576992
18744,48.681843
5278,48.182304
5239,48.153954
5358,73.88874
5574,48.51705
5641,66.66678
18186,67.16506
17885,48.388897
5939,48.58087
5155,48.667072
5412,67.71495
17699,48.526733
17640,63.0776
18522,63.50208
17905,48.620613
5575,48.421562
5569,61.10169
5325,48.296707
18703,48.56231
17898,48.68933
18351,48.45931
18560,48.50624
5372,48.337837
17985,61.896824
5186,48.354168
5098,48.58276
18063,48.79466
6041,48.53618
5638,48.474022
18493,48.537502
18216,48.48701
18223,48.53448
5694,48.508167
5088,48.33744
18621,48.355255
5363,48.56626
5943,70.263275
5765,48.57283
17870,48.60943
5106,48.274593
18004,68.96255
17980,48.691704
5385,64.82456
5810,48.69885
6236,48.32831
18393,65.754196
5721,48.426704
18045,48.36266
18335,48.717506
18008,65.970825
5468,48.64321
18806,48.36902
17819,48.621777
5965,48.11378
18230,48.303104
5336,48.460255
5577,48.622765
18760,48.580368
17860,64.930626
18782,48.41102
6072,73.511765
17744,48.355644
18519,48.440502
17811,48.081226
5445,48.38448
5491,48.46562
5992,48.223343
5269,48.345795
18608,48.30198
5582,48.479126
5961,48.33296
18092,48.571964
17830,48.126076
17778,48.691322
6036,48.206158
17698,48.393692
5286,48.47116
18619,48.372017
6242,48.19342
5320,66.63079
6149,71.0911
18048,48.07342
17852,48.105595
6208,51.93578
18363,49.387585
5937,51.66944
6007,48.852688
5248,66.64497
17691,48.801846
5411,48.327427
5533,48.227833
5806,61.844208
5867,48.41837
5902,48.724487
5465,74.22328
5441,48.80083
5279,48.561047
17745,66.468544
18795,72.50831
18743,49.732113
18193,69.54219
5935,48.593193
5222,48.61183
5633,48.547657
5326,48.64684
6113,48.460606
17914,48.401394
18132,48.60498
18199,49.823902
6260,48.626274
17893,48.38795
5518,48.408047
5568,67.66052
5231,49.12985
5926,49.35291
6164,51.65466
18126,49.72894
17989,49.068584
18368,74.27005
5527,48.362274
17785,48.62894
5341,71.31292
5979,68.960594
17812,69.5017
5492,49.048454
5864,67.80525
18566,63.068043
18600,71.38859
6301,48.413895
17700,67.13613
17630,48.60523
5936,48.4863
18725,52.14902
5610,48.650623
17775,64.19004
17672,48.798473
5340,67.643974
18290,52.873314
18249,66.32504
17633,48.71236
18392,48.698257
18431,52.804287
6185,48.691383
6075,51.820175
18860,48.778954
6034,48.803326
5322,61.925583
5505,53.500374
6017,51.467003
5604,50.553055
18784,52.709484
17918,52.338165
17854,51.325024
5873,52.076256
5462,49.2512
17946,49.351685
6146,69.22643
18182,51.837112
17945,53.873413
18655,49.51077
18435,52.57654
18226,53.959976
18895,48.94772
5097,48.84925
5871,49.080166
18597,53.996456
18520,66.5379
6050,49.946384
18645,48.914238
5179,51.16073
18564,53.534977
5168,48.760162
18666,49.38045
5301,48.78941
18109,48.94408
6184,49.048187
5635,69.57698
6090,49.46407
6000,48.994564
5437,52.990894
5775,49.430447
5353,50.705086
5985,48.725372
17643,51.986134
18864,48.745834
5865,48.988216
6139,64.83372
5131,51.64106
18346,51.909916
18250,52.068893
5078,49.14539
5524,52.290417
18800,51.677227
5642,48.735092
6163,49.02087
6079,48.415466
5450,52.191097
6015,68.30789
18433,48.925774
18684,49.297726
17887,49.49932
5235,50.416218
5877,49.11643
18902,70.58307
6209,48.91129
5357,48.886063
18289,48.90466
18508,48.924347
5337,48.98772
5408,48.78022
5940,48.767784
18555,48.778313
18844,51.720764
6019,52.728504
18834,51.665504
5913,52.805008
18161,49.841473
18880,48.823692
18434,49.49986
18422,53.550465
5448,49.118958
5737,48.962082
5990,49.168865
5676,49.845592
18484,48.718666
18136,51.804752
18037,51.616024
6226,51.767914
18389,48.797855
18660,51.153625
5718,50.39974
18371,64.08265
6147,49.067924
5189,48.79694
18583,49.915703
5949,50.70481
5267,73.30192
5460,49.593452
5487,49.518707
18811,49.382927
6268,48.73354
18049,51.68379
5082,49.793873
17883,63.321243
18754,67.51176
18907,48.778053
5916,53.684807
5547,65.21147
17621,49.42356
5605,64.34971
5366,68.93806
18184,51.2558
5774,72.05239
5485,48.743404
5416,64.854706
18375,51.165897
18338,53.0743
5495,48.933792
18396,49.51447
18505,48.850983
18386,48.660545
5895,49.444794
18056,51.762646
5490,48.795803
5906,49.558163
5122,64.00895
18378,66.312874
18856,51.69021
17797,64.44506
17771,67.95194
18224,48.600952
17903,52.108116
6309,48.589302
18662,52.307182
18263,49.525463
18453,50.721584
5830,48.66328
17849,74.868706
18268,48.75986
17760,52.445633
18187,49.133144
5287,52.13463
18471,48.757767
6306,49.369743
5591,52.362103
5253,48.98319
18759,49.074776
18209,73.24084
17666,49.80039
18730,48.743336
18235,60.903698
5685,48.65873
18862,49.087177
18373,51.12806
18874,51.538933
18436,49.290356
6116,48.67015
17675,48.75616
17637,48.69066
17781,48.684914
6003,72.111534
17679,69.489494
5880,48.703606
18277,51.001083
17655,50.375217
6045,49.14809
18483,50.938885
18540,52.169662
5802,48.74087
5295,49.161045
18891,48.799946
18234,50.36603
5874,68.68666
5876,49.43616
17835,70.89634
17642,48.774063
18644,69.62205
18152,49.250214
5597,48.785286
5202,49.280025
17977,49.751297
5793,48.916626
18206,49.43655
18604,49.712807
5691,49.44873
6216,66.82854
5272,52.80105
18213,49.47117
17829,50.15145
6029,48.798843
18734,49.76664
17988,63.305397
5095,48.515682
18815,51.006676
5115,49.503963
17855,49.448227
5777,67.34029
5647,50.18555
5894,66.29647
5167,49.224007
18888,49.53554
6152,49.11547
18624,49.25595
17995,52.11812
18259,48.964867
17979,49.107788
18381,48.7813
18824,48.7426
17620,48.330757
5878,48.710545
6118,52.622967
5377,72.3767
6230,49.40884
18140,48.62406
18468,51.629692
5304,48.655746
5736,64.47322
5125,48.777557
18629,66.06411
18200,49.544422
5585,48.573395
5952,48.82338
5152,49.31449
6285,73.49213
5630,69.639175
18723,48.772568
17845,49.535767
18532,62.48262
18669,48.597595
18171,64.09213
18384,49.543358
5283,49.269512
17924,51.951767
5307,48.524868
5732,50.674397
5750,48.5829
5915,49.10644
5752,48.641365
18481,49.86442
18473,50.4797
18060,48.69925
17866,48.668213
18817,48.758064
18100,65.65788
18507,68.13261
5927,48.57462
5534,48.696827
6200,49.199863
5670,48.524467
5314,68.29805
6294,51.13498
5612,48.87106
18527,49.39557
18742,48.523087
17705,52.336967
17906,48.77989
6199,64.85112
18549,48.541805
18551,49.17374
17940,48.797504
18036,63.1397
18097,48.87155
5154,48.62801
5432,48.35987
18808,65.22371
18836,49.4988
17707,48.995453
5731,48.676796
5452,68.35674
18402,48.676254
5312,48.544815
17827,49.875137
17846,49.86631
5820,48.551758
17834,48.46936
17789,67.977455
6100,49.450493
18128,48.484085
18694,68.94648
6002,52.754868
5995,51.59309
18261,49.01151
18722,49.440193
5758,48.48596
17929,49.402264
5233,48.66139
17807,49.708843
18148,49.334133
6174,49.438538
18712,48.71782
18006,48.56041
5417,48.667477
18247,64.32464
5660,49.31608
6296,49.316154
18379,72.24307
18681,48.74116
18217,66.01943
5414,48.887745
5433,49.294422
18143,61.53753
18406,48.749878
6221,69.026695
5611,48.68741
5887,48.845623
18810,48.675415
18905,49.004097
18602,49.140972
6142,49.30546
18253,48.53987
18719,73.73731
6086,48.737015
5182,69.30533
17981,48.50835
5809,49.327984
5901,48.602425
6160,51.408463
6126,48.67331
18867,48.69819
17721,65.13378
18894,48.524563
17872,49.222137
6143,48.67996
6158,51.79955
6183,50.242786
18733,49.403633
5128,49.31928
17645,48.76347
6279,48.83943
18689,49.262516
5978,48.49664
5555,48.72429
5703,48.66001
5163,48.735973
5147,49.054516
17762,49.038113
18412,48.715134
5112,48.642822
18713,71.20491
5763,48.5863
17625,48.60116
5105,48.742764
5707,49.35207
18718,48.767113
5975,48.90407
18538,48.61024
18164,48.730316
5136,48.75778
18534,67.21316
5861,49.45317
5621,48.602577
5776,48.78927
18214,66.87997
5509,48.632576
17894,74.31644
17912,48.56473
17818,48.75797
5077,48.901554
18417,65.29063
5165,49.24644
18479,49.336098
18858,48.73271
17955,50.139595
17756,66.47248
6040,49.110798
17961,69.666855
18145,49.206085
18663,48.725327
17833,49.402584
18122,49.073444
18659,49.2051
5192,72.660995
18543,51.15583
18781,64.62574
6262,48.55438
18823,48.80518
18041,48.58888
18304,65.3212
5584,48.817245
5808,70.08183
5629,49.134716
18432,48.62794
17737,48.509026
18130,49.028866
18233,71.685074
18446,49.248184
5455,48.56189
6222,48.765926
18494,49.344894
18284,48.854626
5980,48.734257
18198,68.93849
18179,48.587807
5134,48.700073
17629,49.37182
18009,48.65276
17930,49.349247
5250,48.739113
5104,48.731068
5162,48.669075
5456,48.95812
17779,48.30154
17659,49.70086
17710,48.797935
18313,49.469753
5391,69.45168
5567,48.750893
5868,48.677696
18137,70.403694
5646,68.458
5327,48.37068
6254,48.618916
