people_ID,Infect_Prob
18180,48.801403
18188,48.6062
18207,57.91162
5379,63.304268
18106,49.18909
5783,48.96492
17890,48.71958
5866,49.833305
18012,51.31712
17711,49.644466
6133,50.794758
6071,50.472576
5857,48.865543
18462,50.171806
5116,63.95433
6136,52.630978
17704,62.493153
5662,51.268894
17690,51.467323
6131,62.71196
18288,49.423542
18203,52.457733
18110,62.196373
17743,49.30709
5207,52.70431
5298,62.6416
5328,52.29704
18238,54.38919
5426,61.54204
6298,49.106857
6106,52.088284
5282,49.486275
6178,57.141758
18227,52.875465
17631,52.80801
5598,51.800835
17820,49.558502
18312,49.577667
18716,51.00386
18529,49.135555
17925,48.795708
18314,49.218132
5859,51.903122
6283,51.888668
5562,51.508595
5722,54.058327
18059,52.25526
5770,50.217056
18181,64.286766
17649,50.83875
5828,49.510403
5778,49.125916
17772,52.74265
18732,51.47357
6073,49.34579
18687,52.897728
5395,51.35618
6058,52.79136
18579,53.19205
18846,53.50678
5265,49.698906
17862,54.21811
5237,57.335854
17976,49.523254
18267,65.67662
6048,52.74765
18237,53.076614
18077,52.694546
18299,53.378933
5166,52.63925
5824,51.853146
5216,53.03062
18788,52.82033
6231,52.926506
5178,52.16664
18208,54.283722
18376,53.688198
5350,53.397377
5903,52.962315
18061,53.547226
18821,50.983875
18374,53.342594
5392,53.65324
17958,52.29761
6315,53.080837
5349,52.821
5227,53.028877
5280,56.55806
6303,55.08765
6023,53.13651
5581,52.893085
18202,62.998623
5970,52.90503
18504,52.91108
18047,52.826927
5532,54.358273
18588,53.96596
6098,52.724815
6189,52.75008
17632,49.098675
5359,52.50253
18500,53.286922
6293,52.35938
5205,54.365295
17915,52.6614
17987,52.765823
5517,52.483986
5501,55.507935
5764,53.722786
18211,61.20497
18487,59.6104
17863,53.23963
5191,52.283924
6111,52.661324
5769,52.137184
18605,61.814762
18038,54.153664
5930,53.64773
18072,51.713882
6102,62.103855
18020,52.46758
17665,53.72555
17668,52.69929
18705,51.857643
17968,61.707462
18212,53.567226
5968,52.117844
17938,52.225124
6277,52.061005
18536,53.251328
18613,65.972435
5766,54.282726
18474,52.940487
18297,57.11597
18753,52.939857
18701,56.29479
5835,53.19786
18142,53.045536
18838,52.732407
17719,62.994278
5890,52.17799
5560,61.36534
17658,53.694885
18582,54.141468
18300,53.22273
18679,55.448185
18365,52.932518
18901,56.59796
18414,52.955395
18889,52.90347
18257,54.27122
18884,52.295715
18873,54.15637
5369,52.852894
18698,53.36483
5746,62.4883
17844,55.05051
18893,53.422077
17867,52.23001
17899,52.766495
18546,52.439213
18325,54.162586
6220,52.918274
18625,53.045074
18053,53.93154
5607,54.383064
5989,51.60638
17712,54.283722
18799,52.33196
5483,53.80646
6157,52.739452
5715,52.854366
17814,57.416325
17754,52.34215
5375,51.97347
17627,64.67701
17654,57.901646
5923,52.867393
18348,53.8062
18657,52.95926
5262,53.5283
18491,50.309227
5851,62.32254
17956,51.881756
6270,51.901783
5932,53.97666
18323,52.41659
5290,53.49949
5434,52.479065
17782,53.39029
5836,52.471954
5729,51.419426
17780,53.358513
17757,53.65412
5197,51.676987
18498,50.97581
18832,61.374527
18023,52.592514
5435,53.52363
18852,51.82832
18254,53.350765
18024,52.468006
6194,52.07365
18007,55.720417
5473,56.220688
5550,51.47898
18451,62.59541
6081,52.09524
5506,49.35406
18098,52.118176
17952,51.66061
5844,50.253666
5692,52.124508
5499,53.601074
5145,52.936043
18499,52.116238
5084,53.33095
6169,61.719757
18758,53.08026
18419,52.9898
5838,52.381866
5847,51.732815
18869,53.75107
5346,52.87126
18885,52.043007
5183,52.338017
5818,51.571156
5648,52.192474
18390,62.82997
18537,50.61856
17954,52.02108
17786,52.7243
17636,53.719666
17660,52.846123
18221,52.45704
5869,50.07497
5656,52.72789
5684,52.10493
5141,49.762573
6168,52.741676
18908,53.32893
5531,52.85601
5680,56.146317
5960,49.70012
18065,50.54835
18429,54.219852
18793,52.88122
5457,52.910984
18356,53.10138
17766,55.907104
6066,51.488773
18841,59.03975
5549,54.761593
5398,50.96947
17904,52.882935
18322,62.0654
5119,51.99564
5705,54.283722
5977,52.4096
18125,52.732914
18080,52.63918
5946,52.222313
18677,52.49989
6046,55.028683
18317,52.127605
5892,50.92391
5300,53.473137
5291,52.79723
5819,50.6427
18444,52.053146
5294,55.316376
6055,52.49388
6064,50.653805
18667,54.283722
5541,53.0104
5991,51.925232
6244,57.88978
5837,62.199234
5827,52.428307
18697,52.915936
18146,56.516277
5920,49.667336
18111,52.20742
17933,55.399925
18607,52.98661
18248,52.160145
5831,52.470028
5184,49.524517
17934,52.33788
17746,51.742233
6202,52.915382
5199,49.32658
5884,52.58013
17728,50.141758
5657,49.756767
5144,51.293236
6217,56.872387
17677,52.920925
6026,49.360027
6233,52.014946
5446,57.40086
5962,52.88245
18423,53.571556
17715,58.18053
17841,51.979973
5800,52.44125
6187,50.261967
5361,57.538574
5384,53.85493
18797,54.02757
18287,52.45744
5558,52.017666
18790,51.730804
5771,53.550583
5209,65.57993
6243,50.959145
18747,51.953518
18587,58.740753
5086,51.868004
5443,49.720284
5148,51.206936
18649,51.8068
6278,52.733273
18204,52.91655
5422,56.23049
5467,49.639492
17923,62.839096
18320,62.84183
5094,52.39956
6088,52.0991
5429,51.94275
5529,51.194225
18218,51.762615
5679,50.91094
17913,52.26572
18576,50.166416
18724,52.57245
6238,53.500916
18637,52.797115
18748,51.756264
5252,59.185226
18075,50.196064
18222,49.724247
5273,51.339806
5886,51.433815
6033,51.886337
18291,51.707066
5616,57.20161
18166,51.744225
17692,52.006687
5219,52.675545
5988,49.664165
5504,49.406174
18129,52.717964
18440,56.71333
18488,53.687828
18131,52.43733
18849,51.9965
18162,52.468006
18829,62.04264
5156,52.87336
18013,52.254505
18804,51.47244
17708,51.53423
17795,52.826073
5811,51.534206
17936,51.496254
5221,52.80678
5845,49.23778
18490,52.273663
5126,52.10357
18367,54.060192
5767,61.368813
5438,52.204163
18746,51.22274
18883,54.283722
17822,50.27416
5535,49.469097
5447,52.55366
5804,50.049793
18729,49.47508
18032,62.110973
5570,49.66647
18837,49.382095
18690,51.363575
5245,49.114697
6123,52.56923
17916,49.837322
18859,49.59799
18232,50.198673
5954,49.545654
5308,49.538673
18458,53.072655
5813,49.703373
5914,53.932865
18561,52.499016
18114,62.58741
5590,49.550514
17848,51.88411
5309,52.396763
5110,61.703396
6192,52.46205
5079,50.681805
5640,49.8093
18067,51.343758
5695,49.20735
18620,51.243473
18215,54.72716
5626,49.469353
17720,51.00366
18548,50.603313
6280,56.792007
18449,52.36715
18450,50.16632
18005,53.06687
18831,50.564384
18683,49.763645
17764,51.862568
5439,49.621677
6322,49.281803
18280,48.77016
6172,51.122128
18466,65.49477
18359,51.773026
18002,50.177914
18334,62.992622
6110,49.373375
5486,51.991524
5251,62.3118
5919,52.031864
6215,50.264336
5812,62.80129
18156,51.73306
17650,49.623405
18415,52.69124
18160,53.30522
5928,50.844257
6056,61.97509
18025,52.411507
6054,53.442936
17681,52.56545
17776,50.60377
18133,49.34173
18708,49.117847
5394,50.937725
6119,49.45422
5270,50.11762
17959,52.77918
5406,50.449078
5950,51.20257
18168,54.3437
18029,49.813477
6239,51.087368
18467,60.07399
17964,52.062588
18656,54.156673
18552,51.01344
18079,52.61829
18678,61.219788
6039,50.97112
18185,53.146423
6203,49.595554
5360,49.07392
18909,52.764248
18196,55.470234
18632,53.47503
18512,49.36184
18034,63.2097
5268,49.37419
6223,52.408497
18631,49.685665
5373,52.043724
18696,52.87927
5789,51.37597
18900,50.561417
5681,50.836205
18283,49.587177
18847,62.50058
5159,52.52816
5551,60.11625
18074,49.80367
17784,49.689228
5335,49.44565
18903,49.699764
18062,49.55922
18630,51.83572
5599,50.354618
17999,53.508633
5701,49.531372
18827,51.727943
17970,54.296936
5419,52.522747
18581,49.933228
17861,64.27795
5393,51.61261
17806,63.911713
6129,49.325035
5161,60.82226
17804,49.41323
5780,49.080685
5479,50.870102
18086,52.296066
6248,49.69353
17798,51.85694
18157,50.198364
18272,49.31933
18022,51.11902
18770,52.74021
5230,51.658653
5565,63.851364
18539,62.176453
18167,49.143143
5615,49.39573
18307,49.53674
5397,51.740707
18102,49.393406
18324,52.76177
18099,62.438507
18015,49.513027
5481,49.446365
18418,51.92283
17831,49.477398
6115,52.88688
17982,49.07872
18014,49.48585
18779,51.28089
18820,51.097256
18558,51.384632
18017,50.19111
17837,49.34583
5976,49.53806
18306,52.747025
6272,49.75121
18331,61.836327
5561,49.367874
17669,49.052383
18855,52.30715
5528,50.202797
18321,50.831635
18172,49.229538
18614,53.98531
17748,49.728783
17800,63.23185
5945,52.15861
18514,50.519585
5644,49.102386
5982,50.13218
5288,59.2619
6265,50.201363
5840,49.32411
17851,63.256073
18246,49.763855
6250,49.51013
5214,51.74725
18777,52.503864
6001,49.227882
5782,49.166912
5484,50.470936
5760,49.12897
6218,48.83369
5953,49.372826
18577,49.4502
6264,51.65702
17770,49.135353
18634,49.429253
5938,49.9875
6214,48.9192
5324,48.803085
18108,49.254436
18469,49.223392
18672,50.089222
18480,62.357914
18531,49.6674
6180,59.464245
5454,49.797123
5364,61.585938
18088,55.213642
17922,49.497066
6286,51.904987
18456,52.937656
17975,49.273956
18397,49.74048
5242,49.69033
5244,50.6345
18445,62.637043
18281,48.98899
5636,49.43977
17957,54.18312
18761,49.962784
17990,49.579727
5123,52.913986
5801,49.423946
6235,49.17528
6108,54.29362
5659,48.791237
18503,64.37195
5190,49.343735
18711,49.212914
18670,49.757256
18814,49.238846
18057,59.35351
18751,52.871006
18786,49.23239
6150,52.425472
18574,49.276142
18506,50.522484
18828,49.48946
6069,49.38928
5180,50.958157
6166,48.77814
17791,48.983337
5113,55.43952
17939,48.97421
6259,48.774284
17928,48.95055
17624,64.23246
17623,59.286022
18477,49.20042
17734,49.19881
18275,48.7776
17998,48.77388
17992,50.8034
5655,49.209824
5969,50.621807
5863,48.797897
18803,49.791397
5418,52.78259
5850,50.389366
5240,52.025574
5672,48.661465
6094,48.773605
5293,49.700382
5081,48.68248
5537,50.053543
5663,48.750557
17790,48.92399
6205,53.945137
6198,49.39155
5566,48.71933
5742,60.17868
6096,63.48439
6004,59.66927
5092,55.1335
18593,49.640804
6177,49.476658
5413,49.442413
5917,48.966248
5211,54.123352
5848,49.75126
17839,48.772
5553,49.22697
18590,48.724533
5451,63.25138
6273,48.72199
17641,49.294598
5523,48.787636
17749,57.493526
6093,48.64609
5440,48.73066
18671,49.39877
5743,57.884796
17740,62.166977
5153,49.11004
17881,48.73333
18256,60.798218
18638,49.565907
5396,52.57132
17997,66.92406
17687,48.68782
18627,48.97163
5277,56.990612
18826,59.79768
5719,49.43546
5600,48.72527
18112,62.27984
5522,48.770473
18089,62.50608
5090,64.87409
5124,48.80731
18120,55.157024
5557,48.785065
5796,48.790245
17937,48.973232
18265,48.834335
18878,48.98307
5773,49.215298
18091,48.881916
5964,61.97181
18019,67.25403
5133,48.707962
6170,49.33833
17803,49.752663
5966,49.077496
18124,51.662445
18717,49.183483
5243,48.798325
17882,48.765556
18533,48.883385
18876,48.70206
18744,49.055527
5278,48.674862
5239,48.611702
5358,62.15249
5574,49.588455
5641,61.6489
18186,60.473366
17885,48.76783
5939,48.65068
5155,48.94444
5412,61.936695
17699,48.694977
17640,60.381496
18522,60.319126
17905,48.843307
5575,49.129982
5569,52.73961
5325,49.045822
18703,48.9514
17898,48.83909
18351,48.741676
18560,48.657913
5372,48.65607
17985,58.091484
5186,48.669167
5098,48.702866
18063,49.41924
6041,49.245117
5638,48.75667
18493,48.746815
18216,49.090908
18223,48.690487
5694,48.72642
5088,48.611073
18621,48.65934
5363,48.68372
5943,62.8577
5765,48.772778
17870,49.43745
5106,48.701878
18004,56.415947
17980,48.77245
5385,60.84029
5810,50.967567
6236,48.693886
18393,61.267185
5721,48.630627
18045,48.71741
18335,49.13632
18008,55.648804
5468,48.76601
18806,48.792984
17819,48.832573
5965,48.55654
18230,48.60981
5336,48.738094
5577,48.727886
18760,48.76128
17860,55.757355
18782,48.816093
6072,66.14365
17744,48.78384
18519,48.668037
17811,48.608467
5445,48.735767
5491,48.57538
5992,48.592674
5269,48.592773
18608,48.603043
5582,48.7138
5961,48.64594
18092,48.601658
17830,48.51107
17778,48.743282
6036,48.607998
17698,48.653175
5286,48.5769
18619,48.70836
6242,48.58327
5320,56.815563
6149,63.121735
18048,48.524612
17852,48.52072
6208,53.125458
18363,54.22431
5937,53.088123
6007,52.819504
5248,64.287476
17691,49.469448
5411,48.659985
5533,48.63283
5806,62.1555
5867,48.995945
5902,49.45912
5465,64.9662
5441,51.96377
5279,49.382492
17745,60.78366
18795,63.48934
18743,53.405212
18193,63.07338
5935,51.87113
5222,49.04016
5633,49.297626
5326,49.240807
6113,48.70067
17914,48.57076
18132,50.257378
18199,51.756634
6260,50.822525
17893,49.276962
5518,48.752014
5568,61.090725
5231,52.72855
5926,53.57149
6164,52.68573
18126,54.111862
17989,51.10389
18368,67.23712
5527,48.795284
17785,49.099834
5341,60.95528
5979,64.53609
17812,62.068104
5492,52.8381
5864,62.752563
18566,57.25118
18600,64.89192
6301,48.95303
17700,61.97481
17630,50.586502
5936,48.774265
18725,52.69182
5610,52.20087
17775,62.67593
17672,52.622665
5340,61.72089
18290,53.67949
18249,62.91998
17633,49.387074
18392,52.300667
18431,54.26976
6185,53.30093
6075,52.946598
18860,49.338345
6034,52.14975
5322,58.835583
5505,54.235214
6017,52.441162
5604,52.242558
18784,53.967033
17918,54.283722
17854,54.22855
5873,52.21403
5462,53.226864
17946,54.283722
6146,67.335236
18182,54.283722
17945,54.279762
18655,52.615826
18435,54.10332
18226,54.165833
18895,53.934814
5097,52.89066
5871,52.891064
18597,54.283722
18520,61.735462
6050,52.571606
18645,52.890484
5179,53.974514
18564,53.720467
5168,52.90842
18666,54.168766
5301,52.204437
18109,54.283722
6184,53.532116
5635,63.586456
6090,52.754368
6000,52.7946
5437,52.949215
5775,54.01902
5353,53.12057
5985,52.579887
17643,53.55477
18864,53.27034
5865,52.940403
6139,60.897625
5131,53.018463
18346,52.692455
18250,53.561188
5078,52.923542
5524,54.245712
18800,52.960808
5642,52.680553
6163,54.17195
6079,48.690613
5450,52.76149
6015,61.46111
18433,53.30816
18684,52.884056
17887,54.249752
5235,53.340572
5877,51.632298
18902,62.45259
6209,51.955013
5357,53.07265
18289,51.66661
18508,52.839912
5337,51.997993
5408,51.734383
5940,52.88968
18555,54.261314
18844,52.66558
6019,53.84341
18834,52.31197
5913,52.167995
18161,52.652584
18880,54.19388
18434,54.02156
18422,52.98761
5448,51.878674
5737,52.794792
5990,54.283722
5676,52.470024
18484,53.198833
18136,51.892845
18037,53.078712
6226,52.343082
18389,53.030457
18660,52.053745
5718,52.85907
18371,61.178864
6147,51.810997
5189,52.61189
18583,54.108883
5949,52.802586
5267,65.36987
5460,53.068836
5487,50.742634
18811,51.399338
6268,52.957695
18049,53.17781
5082,50.435947
17883,60.931427
18754,64.23912
18907,52.8086
5916,52.553974
5547,60.409695
17621,52.87197
5605,58.188744
5366,61.935432
18184,54.283722
5774,62.8825
5485,52.846016
5416,60.898697
18375,51.515396
18338,53.291805
5495,51.00028
18396,53.125633
18505,53.386486
18386,51.8009
5895,51.758724
18056,52.541233
5490,51.7712
5906,50.366013
5122,62.338318
18378,61.856316
18856,52.70459
17797,62.93568
17771,60.63738
18224,52.06499
17903,52.804195
6309,51.993294
18662,52.811623
18263,52.063583
18453,51.14498
5830,53.975845
17849,62.58102
18268,52.57991
17760,52.555244
18187,49.948677
5287,52.762337
18471,52.883945
6306,53.123158
5591,53.999405
5253,53.991093
18759,52.23561
18209,62.97352
17666,53.176792
18730,49.677486
18235,60.96094
5685,51.351242
18862,52.6545
18373,53.08397
18874,52.612274
18436,52.687298
6116,51.997345
17675,52.803497
17637,52.219402
17781,51.15438
6003,65.60838
17679,62.863804
5880,53.931248
18277,53.1522
17655,52.125614
6045,51.90828
18483,52.865814
18540,52.40264
5802,49.364914
5295,49.724213
18891,52.122063
18234,52.682774
5874,63.52948
5876,52.252136
17835,64.81862
17642,52.43967
18644,65.6796
18152,52.776505
5597,52.082817
5202,52.33965
17977,52.93182
5793,49.745743
18206,53.755707
18604,52.60728
5691,53.28104
6216,61.088734
5272,52.317802
18213,49.70513
17829,52.177845
6029,51.89652
18734,52.311714
17988,60.05908
5095,52.307755
18815,52.804745
5115,52.59232
17855,49.998318
5777,59.788834
5647,52.652645
5894,60.883545
5167,53.24939
18888,54.26832
6152,52.624657
18624,52.465748
17995,52.38655
18259,51.435913
17979,53.14532
18381,52.86896
18824,51.753403
17620,48.910076
5878,50.02666
6118,52.624744
5377,64.79033
6230,53.24806
18140,51.690506
18468,53.51699
5304,52.69539
5736,61.02639
5125,50.942177
18629,56.98313
18200,49.51117
5585,51.61265
5952,50.625412
5152,49.48384
6285,62.66101
5630,60.787033
18723,52.649
17845,53.11607
18532,54.934513
18669,52.48552
18171,63.012177
18384,50.90078
5283,53.275597
17924,51.977516
5307,50.471252
5732,52.444374
5750,52.08258
5915,51.648926
5752,52.260216
18481,52.956093
18473,52.88189
18060,52.09192
17866,49.888603
18817,52.34486
18100,57.42984
18507,60.47644
5927,51.522873
5534,51.16027
6200,51.797688
5670,49.748386
5314,62.504723
6294,49.74106
5612,49.365734
18527,52.134792
18742,49.830154
17705,53.328693
17906,52.11627
6199,61.014496
18549,51.434334
18551,51.268417
17940,49.522594
18036,57.50158
18097,50.75389
5154,52.86326
5432,49.235825
18808,62.523777
18836,52.387947
17707,51.451183
5731,51.759182
5452,60.98828
18402,49.513397
5312,49.51321
17827,50.56928
17846,53.997963
5820,49.087532
17834,49.524982
17789,57.40719
6100,51.084145
18128,50.45273
18694,60.649796
6002,53.453415
5995,49.96168
18261,51.151245
18722,50.592567
5758,49.40775
17929,52.63046
5233,50.851395
17807,52.30223
18148,53.78245
6174,51.690887
18712,50.187748
18006,50.19737
5417,49.77233
18247,60.385586
5660,49.67482
6296,52.493633
18379,65.40151
18681,53.219067
18217,64.991394
5414,52.664597
5433,51.903214
18143,55.90779
18406,50.579292
6221,64.910194
5611,49.47537
5887,51.052505
18810,51.11255
18905,50.51329
18602,50.13931
6142,52.125694
18253,52.9275
18719,65.8391
6086,49.909164
5182,65.196495
17981,49.804123
5809,54.196148
5901,50.083206
6160,52.408993
6126,52.4477
18867,49.505135
17721,60.75536
18894,49.703484
17872,53.48462
6143,51.7227
6158,50.560993
6183,50.312805
18733,50.857895
5128,49.485947
17645,49.750393
6279,49.28408
18689,51.12725
5978,50.325172
5555,49.7108
5703,52.156895
5163,52.759827
5147,50.36661
17762,52.671177
18412,49.599285
5112,49.597225
18713,61.90403
5763,49.013294
17625,50.017853
5105,49.711678
5707,51.92851
18718,52.157722
5975,50.840366
18538,49.098335
18164,50.418045
5136,53.377026
18534,60.606705
5861,53.029697
5621,49.904526
5776,51.63014
18214,61.768074
5509,52.06641
17894,68.01721
17912,51.054806
17818,52.279274
5077,52.61077
18417,60.551144
5165,51.196312
18479,49.547607
18858,49.458603
17955,52.836132
17756,59.682472
6040,49.418915
17961,61.40902
18145,49.722908
18663,49.69883
17833,52.87537
18122,52.83644
18659,52.797348
5192,65.67534
18543,52.386158
18781,60.891308
6262,49.52299
18823,49.64592
18041,49.49485
18304,55.16616
5584,50.074535
5808,63.28356
5629,50.36778
18432,50.495464
17737,49.453762
18130,49.45189
18233,63.494705
18446,52.0095
5455,49.073494
6222,49.720078
18494,50.18211
18284,49.694927
5980,50.190968
18198,64.21599
18179,49.389454
5134,51.865135
17629,52.048145
18009,50.900703
17930,49.58716
5250,50.664436
5104,49.223442
5162,52.0326
5456,49.400005
17779,49.10005
17659,52.704765
17710,51.19571
18313,51.288708
5391,61.419888
5567,49.184425
5868,52.399666
18137,64.960396
5646,60.74511
5327,48.878513
6254,49.514183
